initstates.csv
181440 puzzles
puzzle,d,count
873204561,20,4
873204615,12,1
873205164,20,1
873205416,16,3
873205641,16,2
873206145,22,3
873206451,20,5
873206514,16,2
873210465,19,5
873210546,19,4
873210654,15,2
873214065,14,1
873214605,13,1
873214650,14,1
873215046,18,3
873215406,17,3
873215460,18,3
873216054,18,2
873216504,17,2
873216540,18,2
873240156,19,1
873240561,21,6
873240615,13,1
873241056,20,2
873241506,19,2
873241560,20,2
873245061,16,1
873245601,15,1
873245610,14,1
873246015,22,1
873246105,21,1
873246150,20,1
873250164,21,4
873250416,17,3
873250641,17,3
873251064,16,1
873251604,15,1
873251640,16,1
873254016,20,1
873254106,19,1
873254160,20,1
873256041,20,3
873256401,19,3
873256410,18,3
873260145,23,4
873260451,21,7
873260514,17,2
873261045,20,2
873261405,19,2
873261450,20,2
873264051,20,5
873264501,19,2
873264510,18,2
873265014,22,1
873265104,21,1
873265140,22,1
873401256,22,3
873401562,24,7
873401625,20,2
873402165,22,6
873402516,26,13
873402651,22,1
873405126,20,4
873405261,18,1
873405612,22,3
873406152,24,6
873406215,22,2
873406521,24,6
873410256,23,3
873410562,25,7
873410625,19,1
873412056,24,1
873412506,25,1
873412560,26,8
873415062,22,4
873415602,21,1
873415620,20,1
873416025,24,3
873416205,23,2
873416250,24,5
873420165,21,4
873420516,25,5
873420651,23,5
873421065,20,2
873421605,21,4
873421650,22,4
873425016,18,3
873425106,19,3
873425160,20,3
873426051,22,5
873426501,23,5
873426510,24,5
873450126,21,4
873450261,19,1
873450612,23,3
873451026,22,1
873451206,21,1
873451260,20,1
873452061,24,1
873452601,23,1
873452610,24,4
873456012,24,4
873456102,23,4
873456120,22,4
873460152,25,12
873460215,21,1
873460521,25,9
873461052,22,3
873461502,23,3
873461520,24,3
873462015,24,8
873462105,23,6
873462150,24,6
873465021,20,1
873465201,19,1
873465210,20,1
873501264,18,1
873501426,22,2
873501642,22,4
873502146,22,2
873502461,24,5
873502614,22,3
873504162,20,1
873504216,22,6
873504621,22,3
873506124,20,2
873506241,22,9
873506412,24,3
873510264,19,1
873510426,23,3
873510642,23,8
873512064,20,1
873512604,21,1
873512640,22,1
873514026,22,3
873514206,21,1
873514260,20,1
873516042,22,3
873516402,23,3
873516420,24,6
873520146,21,2
873520461,23,2
873520614,23,3
873521046,20,2
873521406,21,2
873521460,22,2
873524061,22,4
873524601,23,7
873524610,24,10
873526014,18,2
873526104,19,2
873526140,20,2
873540162,21,1
873540216,23,6
873540621,23,3
873541062,24,4
873541602,23,4
873541620,24,7
873542016,24,3
873542106,23,3
873542160,22,1
873546021,24,9
873546201,23,9
873546210,24,15
873560124,21,2
873560241,21,1
873560412,25,5
873561024,20,2
873561204,19,1
873561240,20,1
873562041,22,2
873562401,23,2
873562410,24,2
873564012,22,3
873564102,21,1
873564120,22,3
873601245,22,6
873601452,20,3
873601524,18,1
873602154,18,1
873602415,22,2
873602541,20,2
873604125,16,1
873604251,18,3
873604512,20,2
873605142,20,1
873605214,22,4
873605421,20,2
873610245,21,1
873610452,21,3
873610524,19,1
873612045,22,4
873612405,23,9
873612450,22,3
873614052,18,2
873614502,19,2
873614520,20,3
873615024,22,3
873615204,23,8
873615240,22,1
873620154,17,1
873620415,21,2
873620541,19,1
873621054,16,1
873621504,17,1
873621540,18,1
873624015,14,1
873624105,15,1
873624150,16,1
873625041,18,2
873625401,19,2
873625410,20,2
873640125,17,1
873640251,19,3
873640512,21,2
873641025,22,5
873641205,21,3
873641250,20,3
873642051,22,2
873642501,21,2
873642510,22,4
873645012,20,1
873645102,19,1
873645120,18,1
873650142,21,2
873650214,21,3
873650421,21,2
873651042,22,4
873651402,21,3
873651420,22,5
873652014,20,1
873652104,19,1
873652140,20,1
873654021,20,3
873654201,19,3
873654210,20,3
874012365,19,3
874012536,21,2
874012653,17,2
874013256,27,20
874013562,23,2
874013625,21,4
874015263,23,4
874015326,21,3
874015632,21,3
874016235,25,3
874016352,23,7
874016523,25,8
874021356,25,3
874021563,23,4
874021635,19,1
874023165,19,1
874023516,25,4
874023651,21,1
874025136,21,2
874025361,21,1
874025613,23,3
874026153,21,1
874026315,23,2
874026531,23,1
874031265,19,2
874031526,23,2
874031652,19,1
874032156,23,2
874032561,25,6
874032615,17,1
874035162,21,1
874035216,19,2
874035621,21,3
874036125,23,1
874036251,23,6
874036512,21,2
874051236,23,1
874051362,21,1
874051623,21,3
874052163,19,1
874052316,25,8
874052631,25,11
874053126,25,1
874053261,23,1
874053612,25,1
874056132,25,3
874056213,23,1
874056321,23,2
874061253,19,3
874061325,23,8
874061532,21,1
874062135,21,1
874062351,23,3
874062513,21,2
874063152,23,1
874063215,21,1
874063521,25,6
874065123,25,4
874065231,23,3
874065312,25,4
874102365,20,4
874102536,20,1
874102653,16,1
874103256,26,8
874103562,24,4
874103625,20,3
874105263,22,2
874105326,22,4
874105632,20,2
874106235,26,9
874106352,24,12
874106523,24,4
874120365,21,4
874120536,21,1
874120653,17,1
874123065,20,2
874123605,19,1
874123650,18,1
874125036,22,2
874125306,23,10
874125360,22,4
874126053,22,1
874126503,23,2
874126530,22,1
874130256,27,12
874130562,23,1
874130625,21,3
874132056,22,1
874132506,21,1
874132560,22,1
874135062,22,3
874135602,21,2
874135620,22,5
874136025,24,1
874136205,25,1
874136250,26,1
874150263,23,2
874150326,23,4
874150632,19,1
874152063,18,1
874152603,17,1
874152630,18,1
874153026,26,3
874153206,25,2
874153260,24,2
874156032,26,19
874156302,25,16
874156320,24,4
874160235,25,2
874160352,23,4
874160523,25,4
874162035,22,5
874162305,21,4
874162350,22,4
874163052,24,1
874163502,25,5
874163520,26,9
874165023,24,2
874165203,23,2
874165230,24,2
874201356,24,1
874201563,22,4
874201635,18,1
874203165,18,1
874203516,24,2
874203651,20,1
874205136,20,1
874205361,22,1
874205613,22,2
874206153,20,1
874206315,22,1
874206531,22,1
874210356,25,2
874210563,23,4
874210635,19,1
874213056,26,6
874213506,25,6
874213560,24,4
874215063,22,1
874215603,21,1
874215630,20,1
874216035,24,1
874216305,23,1
874216350,24,1
874230165,19,1
874230516,25,6
874230651,21,2
874231065,20,3
874231605,19,1
874231650,20,1
874235016,20,2
874235106,21,4
874235160,20,1
874236051,24,7
874236501,23,1
874236510,24,1
874250136,21,1
874250361,23,1
874250613,23,3
874251036,24,1
874251306,25,3
874251360,24,1
874253061,22,1
874253601,21,1
874253610,22,1
874256013,22,1
874256103,21,1
874256130,22,2
874260153,21,2
874260315,23,1
874260531,23,4
874261053,20,3
874261503,21,3
874261530,22,3
874263015,20,1
874263105,19,1
874263150,20,1
874265031,24,4
874265301,23,1
874265310,24,2
874301265,20,4
874301526,22,2
874301652,18,1
874302156,22,1
874302561,24,4
874302615,16,1
874305162,22,1
874305216,18,2
874305621,20,2
874306125,22,1
874306251,22,3
874306512,20,2
874310265,21,6
874310526,23,4
874310652,19,2
874312065,18,1
874312605,17,1
874312650,18,1
874315026,20,2
874315206,19,2
874315260,20,2
874316052,22,2
874316502,21,2
874316520,22,2
874320156,23,1
874320561,25,6
874320615,17,1
874321056,24,2
874321506,23,2
874321560,24,2
874325061,20,1
874325601,19,1
874325610,18,1
874326015,24,3
874326105,23,1
874326150,24,2
874350162,23,1
874350216,19,2
874350621,21,3
874351062,20,1
874351602,19,1
874351620,20,1
874352016,24,1
874352106,23,1
874352160,24,2
874356021,22,2
874356201,21,2
874356210,20,2
874360125,23,1
874360251,23,7
874360512,21,2
874361025,22,4
874361205,21,4
874361250,22,4
874362051,24,5
874362501,23,2
874362510,22,2
874365012,24,1
874365102,23,1
874365120,24,2
874501236,22,1
874501362,22,1
874501623,22,3
874502163,20,1
874502316,24,4
874502631,26,17
874503126,24,1
874503261,24,1
874503612,26,10
874506132,24,3
874506213,24,1
874506321,24,2
874510236,23,1
874510362,23,1
874510623,23,3
874512036,22,2
874512306,23,2
874512360,24,3
874513062,24,2
874513602,25,5
874513620,24,3
874516023,26,10
874516203,25,2
874516230,24,1
874520163,21,1
874520316,25,4
874520631,25,3
874521063,24,7
874521603,23,3
874521630,24,3
874523016,24,1
874523106,23,1
874523160,22,1
874526031,24,1
874526301,25,3
874526310,26,7
874530126,25,3
874530261,25,2
874530612,25,3
874531026,24,3
874531206,23,1
874531260,24,1
874532061,26,6
874532601,27,26
874532610,26,3
874536012,22,2
874536102,23,2
874536120,24,2
874560132,23,1
874560213,25,1
874560321,25,4
874561032,22,1
874561302,23,2
874561320,24,2
874562013,22,3
874562103,21,1
874562130,22,1
874563021,26,7
874563201,25,1
874563210,26,2
874601253,18,3
874601325,22,4
874601532,20,1
874602135,20,1
874602351,22,3
874602513,20,2
874603152,22,1
874603215,22,6
874603521,24,6
874605123,24,2
874605231,22,3
874605312,24,3
874610253,19,3
874610325,23,4
874610532,21,3
874612053,18,2
874612503,19,2
874612530,20,2
874613025,22,7
874613205,21,3
874613250,20,3
874615032,22,3
874615302,23,3
874615320,24,7
874620135,21,1
874620351,23,4
874620513,21,2
874621035,20,1
874621305,21,1
874621350,22,1
874623051,22,1
874623501,23,3
874623510,22,2
874625013,24,4
874625103,23,1
874625130,22,1
874630152,21,1
874630215,21,2
874630521,23,2
874631052,20,1
874631502,21,2
874631520,22,2
874632015,18,1
874632105,19,1
874632150,20,1
874635021,22,3
874635201,23,8
874635210,22,2
874650123,25,3
874650231,21,3
874650312,25,6
874651023,20,3
874651203,19,3
874651230,20,3
874652031,24,3
874652301,23,3
874652310,24,3
874653012,24,1
874653102,23,1
874653120,24,1
875012346,23,3
875012463,21,2
875012634,25,8
875013264,23,3
875013426,25,10
875013642,23,1
875014236,27,19
875014362,25,2
875014623,27,6
875016243,27,12
875016324,25,3
875016432,25,5
875021364,25,4
875021436,23,2
875021643,21,2
875023146,21,2
875023461,25,2
875023614,23,2
875024163,23,1
875024316,25,9
875024631,25,6
875026134,25,5
875026341,25,1
875026413,27,16
875031246,23,3
875031462,23,2
875031624,25,7
875032164,23,1
875032416,21,1
875032641,23,2
875034126,25,4
875034261,25,2
875034612,25,2
875036142,25,2
875036214,23,2
875036421,25,4
875041263,21,1
875041326,25,4
875041632,23,1
875042136,25,4
875042361,27,8
875042613,25,3
875043162,25,2
875043216,23,3
875043621,25,1
875046123,27,3
875046231,25,1
875046312,25,2
875061234,25,1
875061342,25,4
875061423,23,3
875062143,23,2
875062314,27,2
875062431,25,1
875063124,25,3
875063241,25,2
875063412,27,5
875064132,27,3
875064213,25,1
875064321,27,5
875102346,24,4
875102463,20,1
875102634,24,5
875103264,22,2
875103426,24,5
875103642,22,1
875104236,26,5
875104362,24,1
875104623,26,6
875106243,26,6
875106324,26,5
875106432,24,3
875120346,25,4
875120463,21,1
875120634,25,5
875123046,22,2
875123406,23,3
875123460,22,1
875124063,24,1
875124603,25,1
875124630,26,6
875126034,26,5
875126304,27,14
875126340,26,4
875130264,23,2
875130426,25,6
875130642,23,2
875132064,24,1
875132604,25,8
875132640,24,2
875134026,26,6
875134206,25,2
875134260,24,2
875136042,26,5
875136402,25,3
875136420,26,9
875140236,25,1
875140362,25,1
875140623,25,1
875142036,26,8
875142306,25,4
875142360,26,5
875143062,24,1
875143602,23,1
875143620,24,1
875146023,28,10
875146203,27,7
875146230,26,1
875160243,25,2
875160324,27,6
875160432,23,1
875162043,22,1
875162403,21,1
875162430,22,1
875163024,24,2
875163204,23,2
875163240,24,2
875164032,26,1
875164302,25,1
875164320,26,1
875201364,24,4
875201436,22,2
875201643,22,2
875203146,20,2
875203461,24,2
875203614,22,1
875204163,22,1
875204316,24,8
875204631,24,5
875206134,24,4
875206341,26,4
875206413,26,13
875210364,25,4
875210436,23,2
875210643,23,4
875213064,24,4
875213604,23,1
875213640,24,5
875214036,26,8
875214306,25,8
875214360,26,12
875216043,26,2
875216403,25,2
875216430,24,2
875230146,21,2
875230461,25,4
875230614,23,2
875231046,24,5
875231406,23,2
875231460,24,2
875234061,26,9
875234601,25,7
875234610,24,2
875236014,24,4
875236104,23,2
875236140,22,2
875240163,23,3
875240316,25,8
875240631,23,2
875241063,22,1
875241603,23,3
875241630,24,5
875243016,22,2
875243106,21,2
875243160,22,2
875246031,26,1
875246301,27,13
875246310,26,8
875260134,25,5
875260341,27,8
875260413,27,17
875261034,26,5
875261304,25,4
875261340,26,4
875263041,26,4
875263401,25,2
875263410,26,2
875264013,24,1
875264103,23,1
875264130,24,1
875301246,24,7
875301462,22,2
875301624,26,11
875302164,24,2
875302416,20,1
875302641,24,2
875304126,24,4
875304261,24,1
875304612,24,2
875306142,24,1
875306214,22,2
875306421,24,2
875310246,25,9
875310462,23,3
875310624,25,1
875312046,22,1
875312406,21,1
875312460,22,1
875314062,26,4
875314602,25,2
875314620,26,3
875316024,24,2
875316204,23,2
875316240,24,2
875320164,25,3
875320416,21,1
875320641,25,2
875321064,26,4
875321604,27,17
875321640,26,2
875324016,26,13
875324106,25,4
875324160,26,7
875326041,24,1
875326401,23,1
875326410,22,1
875340126,25,4
875340261,25,3
875340612,25,3
875341026,26,11
875341206,25,7
875341260,26,10
875342061,26,2
875342601,25,2
875342610,26,5
875346012,26,3
875346102,25,1
875346120,26,5
875360142,25,1
875360214,23,2
875360421,25,4
875361042,24,2
875361402,23,2
875361420,24,2
875362014,26,2
875362104,25,2
875362140,26,3
875364021,26,3
875364201,25,3
875364210,24,2
875401263,20,1
875401326,24,2
875401632,24,4
875402136,24,3
875402361,26,4
875402613,24,2
875403162,26,4
875403216,22,1
875403621,26,1
875406123,26,1
875406231,24,1
875406312,24,2
875410263,21,1
875410326,25,2
875410632,23,1
875412063,22,2
875412603,23,2
875412630,24,3
875413026,24,2
875413206,23,2
875413260,22,1
875416032,26,7
875416302,25,2
875416320,26,4
875420136,25,4
875420361,27,8
875420613,25,2
875421036,24,2
875421306,25,4
875421360,26,4
875423061,26,2
875423601,27,5
875423610,26,2
875426013,28,21
875426103,27,5
875426130,26,4
875430162,25,1
875430216,23,2
875430621,27,15
875431062,24,2
875431602,25,6
875431620,26,6
875432016,22,1
875432106,23,1
875432160,24,1
875436021,26,7
875436201,25,3
875436210,24,2
875460123,27,1
875460231,23,1
875460312,25,2
875461023,22,1
875461203,21,1
875461230,22,1
875462031,26,1
875462301,27,7
875462310,26,2
875463012,28,9
875463102,27,4
875463120,28,5
875601234,24,1
875601342,24,2
875601423,22,2
875602143,22,1
875602314,28,18
875602431,24,1
875603124,24,1
875603241,24,2
875603412,26,5
875604132,26,2
875604213,26,1
875604321,26,2
875610234,25,2
875610342,25,2
875610423,23,2
875612034,26,8
875612304,27,10
875612340,26,2
875613042,24,1
875613402,25,3
875613420,24,2
875614023,28,9
875614203,27,3
875614230,26,2
875620143,23,1
875620314,27,1
875620431,25,7
875621043,22,2
875621403,23,4
875621430,24,4
875623014,24,2
875623104,25,4
875623140,24,1
875624031,26,6
875624301,27,8
875624310,28,9
875630124,25,1
875630241,23,2
875630412,25,1
875631024,26,10
875631204,25,3
875631240,24,2
875632041,24,2
875632401,25,3
875632410,26,4
875634012,26,2
875634102,27,5
875634120,26,1
875640132,25,1
875640213,27,7
875640321,27,9
875641032,24,1
875641302,25,3
875641320,26,3
875642013,24,1
875642103,23,1
875642130,24,1
875643021,26,3
875643201,25,2
875643210,26,2
876012354,23,6
876012435,23,2
876012543,19,2
876013245,25,3
876013452,27,19
876013524,21,1
876014253,27,27
876014325,25,6
876014532,23,5
876015234,29,9
876015342,27,12
876015423,25,1
876021345,27,1
876021453,23,1
876021534,23,3
876023154,17,1
876023415,23,2
876023541,25,7
876024135,21,1
876024351,25,2
876024513,25,3
876025143,21,1
876025314,27,4
876025431,27,7
876031254,23,9
876031425,27,10
876031542,23,1
876032145,25,2
876032451,27,4
876032514,21,1
876034152,21,1
876034215,21,1
876034521,25,5
876035124,25,1
876035241,27,12
876035412,25,2
876041235,25,1
876041352,25,2
876041523,23,1
876042153,21,2
876042315,25,1
876042531,27,13
876043125,25,6
876043251,25,1
876043512,25,1
876045132,25,1
876045213,23,1
876045321,27,4
876051243,21,1
876051324,25,2
876051432,23,2
876052134,25,2
876052341,27,6
876052413,23,3
876053142,27,5
876053214,19,1
876053421,27,7
876054123,29,10
876054231,25,3
876054312,23,1
876102354,22,1
876102435,22,1
876102543,18,1
876103245,26,9
876103452,26,10
876103524,20,1
876104253,26,5
876104325,24,1
876104532,22,3
876105234,28,2
876105342,26,2
876105423,24,1
876120354,23,1
876120435,23,1
876120543,19,1
876123054,18,1
876123504,19,1
876123540,20,2
876124035,22,1
876124305,23,1
876124350,24,2
876125043,22,1
876125403,23,1
876125430,24,2
876130245,27,9
876130452,25,1
876130524,21,1
876132045,24,1
876132405,23,1
876132450,24,1
876134052,22,1
876134502,23,5
876134520,22,1
876135024,26,1
876135204,27,1
876135240,28,10
876140253,27,9
876140325,25,1
876140532,21,1
876142053,20,1
876142503,19,1
876142530,20,1
876143025,26,6
876143205,27,15
876143250,28,24
876145032,26,1
876145302,27,4
876145320,26,1
876150234,29,9
876150342,25,1
876150423,25,1
876152034,24,1
876152304,23,1
876152340,24,1
876153042,28,16
876153402,27,11
876153420,26,1
876154023,28,5
876154203,27,5
876154230,28,5
876201345,26,1
876201453,22,1
876201534,22,3
876203154,16,1
876203415,22,1
876203541,24,6
876204135,20,1
876204351,24,1
876204513,24,3
876205143,20,1
876205314,26,2
876205431,26,6
876210345,27,1
876210453,23,1
876210534,23,3
876213045,24,1
876213405,23,1
876213450,24,2
876214053,26,6
876214503,25,6
876214530,24,3
876215034,28,2
876215304,27,2
876215340,28,3
876230154,17,1
876230415,23,1
876230541,25,12
876231054,24,12
876231504,23,3
876231540,24,3
876234015,20,1
876234105,19,1
876234150,18,1
876235041,26,1
876235401,25,1
876235410,24,1
876240135,21,1
876240351,25,1
876240513,25,3
876241035,26,1
876241305,27,3
876241350,26,1
876243051,26,7
876243501,25,6
876243510,26,9
876245013,22,1
876245103,21,1
876245130,22,2
876250143,19,1
876250314,27,3
876250431,25,2
876251043,22,1
876251403,23,2
876251430,24,2
876253014,18,1
876253104,17,1
876253140,18,1
876254031,26,4
876254301,25,1
876254310,26,1
876301254,22,1
876301425,26,3
876301542,22,1
876302145,24,1
876302451,28,13
876302514,20,1
876304152,20,1
876304215,22,4
876304521,24,2
876305124,24,1
876305241,26,6
876305412,24,2
876310254,23,1
876310425,27,5
876310542,23,2
876312054,22,1
876312504,21,1
876312540,22,1
876314025,24,4
876314205,23,4
876314250,24,5
876315042,26,2
876315402,25,2
876315420,26,2
876320145,25,1
876320451,27,1
876320514,21,1
876321045,28,4
876321405,27,3
876321450,28,4
876324051,24,1
876324501,23,1
876324510,22,1
876325014,26,1
876325104,25,1
876325140,26,2
876340152,21,1
876340215,23,4
876340521,25,3
876341052,24,1
876341502,23,1
876341520,24,1
876342015,24,1
876342105,23,1
876342150,22,1
876345021,26,4
876345201,25,4
876345210,24,4
876350124,23,1
876350241,25,1
876350412,25,2
876351024,24,1
876351204,23,1
876351240,24,1
876352041,28,8
876352401,27,2
876352410,26,2
876354012,22,1
876354102,21,1
876354120,22,1
876401235,24,1
876401352,24,1
876401523,24,3
876402153,20,1
876402315,26,10
876402531,26,2
876403125,24,2
876403251,24,1
876403512,24,1
876405132,24,1
876405213,24,1
876405321,28,10
876410235,25,1
876410352,25,1
876410523,25,3
876412035,24,2
876412305,25,2
876412350,26,3
876413052,26,1
876413502,25,1
876413520,26,4
876415023,26,2
876415203,25,1
876415230,26,2
876420153,21,1
876420315,27,10
876420531,27,8
876421053,24,1
876421503,25,4
876421530,26,4
876423015,24,3
876423105,23,1
876423150,22,1
876425031,28,7
876425301,29,27
876425310,28,10
876430125,25,2
876430251,25,2
876430512,25,1
876431025,26,1
876431205,25,1
876431250,26,3
876432051,28,7
